,Date,Text,Hashtags
12295,2022-03-30 17:19:21+00:00,@aavegotchi Let's go to the moon #ghst #Gotchiverse #GotchiLending #aavegotchi #AAVE #AavaDe #Gotchigang #Aavagotchi,"['ghst', 'Gotchiverse', 'GotchiLending', 'aavegotchi', 'AAVE', 'AavaDe', 'Gotchigang', 'Aavagotchi']"
12296,2022-03-30 17:15:06+00:00,"#Altcoins showing strength
[Med-High time frame Targets]

1. $ZIL #Zilliqa =&gt; $0.41🚀🔥
2. $AVAX #Avalanche =&gt; $118.74🔥
3. $AAVE #Aave =&gt; $317.01🔥
4. $ONE #Harmony =&gt; $0.44🚀🔥
5. $LUNA #Terra =&gt; $152.25🔥

Currently the market is Ranging

LT bags:
#BTC #ETH #DOT #BNB #LINK","['Altcoins', 'Zilliqa', 'Avalanche', 'Aave', 'Harmony', 'Terra', 'BTC', 'ETH', 'DOT', 'BNB', 'LINK']"
12297,2022-03-30 17:10:04+00:00,"#MarketUpdates #Aave #Analysis #HNT #Solana Biggest Movers: AXS Falls Lower Following Hacks, While ZIL Climbs by Over 50% https://t.co/m1p05IX7Nw - https://t.co/HzksZFXjrd https://t.co/0u9mQx53fL","['MarketUpdates', 'Aave', 'Analysis', 'HNT', 'Solana']"
12298,2022-03-30 17:10:04+00:00,"Biggest Movers: AXS Falls Lower Following Hacks, While ZIL Climbs by Over 50% https://t.co/5uAl62q6Qy #MarketUpdates #Aave #Analysis #HNT","['MarketUpdates', 'Aave', 'Analysis', 'HNT']"
12299,2022-03-30 17:10:03+00:00,"#MarketUpdates #Aave Biggest Movers: AXS Falls Lower Following Hacks, While ZIL Climbs by Over 50% https://t.co/bZ2xsoxuEV","['MarketUpdates', 'Aave']"
12300,2022-03-30 17:08:13+00:00,"🚓 #SRM and 7 Others,  🟢 8

🇰🇷 20.93억원
🇺🇸 $1,791,342
🇯🇵 ¥196,758,145
🇪🇺 €1,516,154
🇨🇳 11,564,418元

🎉Upflow volume Now, Upbit(Korea)
#SRM #AAVE #ETC #ETH #ADA #OMG #STRK #CELO https://t.co/33Oy70y0uD","['SRM', 'SRM', 'AAVE', 'ETC', 'ETH', 'ADA', 'OMG', 'STRK', 'CELO']"
12301,2022-03-30 17:06:07+00:00,#AAVE buy it. Thank me later #cryptocurrecy #Crypto,"['AAVE', 'cryptocurrecy', 'Crypto']"
12302,2022-03-30 17:05:11+00:00,"🚓 #SRM and 8 Others,  🟢 9

🇰🇷 27.15억원
🇺🇸 $2,323,683
🇯🇵 ¥255,229,529
🇪🇺 €1,966,716
🇨🇳 15,001,061元

🎉Upflow volume Now, Upbit(Korea)
#SRM #AAVE #ONT #AXS #NEO #AVAX #DOT #LTC #CVC https://t.co/jeKegGIilq","['SRM', 'SRM', 'AAVE', 'ONT', 'AXS', 'NEO', 'AVAX', 'DOT', 'LTC', 'CVC']"
12303,2022-03-30 17:00:11+00:00,"#AAVE $AAVE #KUCOIN:AAVEUSDT 1h

1648659602826: Short Entry: Elliot Wave Trend Down Close
Bearish Corrective Wave 2

📉 Close #Short @ 227.739

|.|..||...|||

(c) FW Strategy v6.0.16 (4-1-2022)
https://t.co/7LTXPNwEEV
https://t.co/dHUF3niDaM","['AAVE', 'KUCOIN', 'Short']"
12304,2022-03-30 16:58:29+00:00,Sweet! My #hopper just sold #AAVE with 2.5% profit on #bitvavo! Awesome! #cryptohopper,"['hopper', 'AAVE', 'bitvavo', 'cryptohopper']"
12305,2022-03-30 16:51:15+00:00,"🚓 #WAVES and 8 Others,  🟢 9

🇰🇷 17.28억원
🇺🇸 $1,479,260
🇯🇵 ¥162,479,573
🇪🇺 €1,252,015
🇨🇳 9,549,702元

🎉Upflow volume Now, Upbit(Korea)
#WAVES #ETH #XRP #AAVE #CHZ #OMG #ANKR #POWR #ELF https://t.co/D6XGwNDjcs","['WAVES', 'WAVES', 'ETH', 'XRP', 'AAVE', 'CHZ', 'OMG', 'ANKR', 'POWR', 'ELF']"
12306,2022-03-30 16:48:59+00:00,Sweet! My #hopper just sold #AAVE with 40.17% profit on #kucoin! Super! #cryptohopper,"['hopper', 'AAVE', 'kucoin', 'cryptohopper']"
12307,2022-03-30 16:40:35+00:00,"I've been relatively quiet over the last 2 days.

Anytime we have SHARP/MASSIVE GAINS (like #AAVE and many others) I want to protect the gains and micro analyze what we should do next.

That is now complete

I hope everyone has made life changing money these past 10 days!
#BKCEO https://t.co/g7toC3cetP","['AAVE', 'BKCEO']"
12308,2022-03-30 16:33:27+00:00,"#AAVE's breakout - Is it legit or a bull trap in the making

https://t.co/LnNoVBJwDX",['AAVE']
12309,2022-03-30 16:33:00+00:00,"With a 33% intraday rally yesterday, $AAVE breaks out of a year-long trendline resistance. Is it going to be a legit recovery or yet another bull trap in the works?
Here's my take on it: https://t.co/nt8ZU2W4zO
#cryptocurrecy #AAVE #altcoinseason #CryptoNews https://t.co/xSeZVgGOwr","['cryptocurrecy', 'AAVE', 'altcoinseason', 'CryptoNews']"
12310,2022-03-30 16:26:16+00:00,Sweet! My #hopper just sold #AAVE with 50.51% profit on #kucoin! Awesome! #cryptohopper,"['hopper', 'AAVE', 'kucoin', 'cryptohopper']"
12311,2022-03-30 16:25:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 2.22%. It was previously 2.21%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
12312,2022-03-30 16:25:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 3.35%. It was previously 3.34%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
12313,2022-03-30 16:23:05+00:00,$AAVE.X Crypto Continues Upward Surge Following V3 Upgrade #AAVE https://t.co/QqIHnwhEbV,['AAVE']
12314,2022-03-30 16:18:52+00:00,"#Defiing for joe - #luna #enjin #forex spin your head at minute - 1inch at the end see you tonight - kyle is coming to get you #bubblehead
#AAVE - #COMP AND #BAL REACH OUT FOR ACCESS 
SEE YOU LIVE TONIGHT 
Scotty Crypto","['Defiing', 'luna', 'enjin', 'forex', 'bubblehead', 'AAVE', 'COMP', 'BAL']"
12315,2022-03-30 16:07:54+00:00,1/ Re #AAVE's rise.. the reason value is locked is due to miner's extortion ... err fees for doing anything on the erc20-based chain.,['AAVE']
12316,2022-03-30 16:06:49+00:00,#30% Profit on #AAVE/USDT at (https://t.co/tEyZy4oX7C) – FREE Live Crypto Signals provider on Telegram in 2022 — Steemit https://t.co/Il0pvKTrsh,['AAVE']
12317,2022-03-30 16:04:51+00:00,"Aave 1-week AltRank™ is down -6% to 159
https://t.co/1dPHk2NTon
$aave #aave",['aave']
12318,2022-03-30 16:00:43+00:00,"Cheers boys!
RAY Tp2 done!
The Den knows, WHEN TO FUCKING TRADE!
Telegram Channel = Cryptonic Moves
#SafePal  #SFP #Aave  #AAVE #XRP  #XRP #VeChain  #VET #Tether  #USDT","['SafePal', 'SFP', 'Aave', 'AAVE', 'XRP', 'XRP', 'VeChain', 'VET', 'Tether', 'USDT']"
12319,2022-03-30 15:59:58+00:00,"$AAVE #AAVEUSDT #AAVE 

the price broke another resistance and is now testing it as support 

220 - 200 area is for potential long entries https://t.co/Bvn6ThXJaX","['AAVEUSDT', 'AAVE']"
12320,2022-03-30 15:54:34+00:00,"Trading Desk Market Update 3/30: #BTC is currently trading around $47.1k and #ETH around $3.4k. Notable gainers in the last 24 hours are #GMT, #ZIL &amp; #AAVE.","['BTC', 'ETH', 'GMT', 'ZIL', 'AAVE']"
12321,2022-03-30 15:40:03+00:00,"#Altcoins #Ethereum #Aave #APE Ethereum Whales Are Jumping Into ApeCoin, a Top Crypto Gaming Project, and Four Additional Altcoins https://t.co/MqxpnXdRdL","['Altcoins', 'Ethereum', 'Aave', 'APE']"
12322,2022-03-30 15:36:07+00:00,#AAVE new ATH is inevitable! @AaveAave,['AAVE']
12323,2022-03-30 15:35:44+00:00,"Current #aave price 222.5 
This is why you take profit.",['aave']
12324,2022-03-30 15:15:00+00:00,"↑ Aave Deposit APY for USDC on Polygon is 2.21%. It was previously 2.2%. The fastest way to get started with yield generating stablecoin deposits on DeFi. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
12325,2022-03-30 15:15:00+00:00,"↑ Aave Borrow APY for USDC on Polygon is 3.34%. It was previously 3.33%. The fastest way to get started with yield generating stablecoin deposits on DeFi. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
12326,2022-03-30 15:10:00+00:00,"↓ Aave Borrow APY for USDC on Polygon is 3.33%. It was previously 3.34%. The fastest way to get started with yield generating stablecoin deposits on DeFi. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
12327,2022-03-30 15:06:56+00:00,see y’all there👻 #aave,['aave']
12328,2022-03-30 15:06:06+00:00,"#Alts with Significant
Relative Volume
[Vol proceeds price]

1. $GMT #GMT $4.07B🚀🔥
2. $ZIL #Zilliqa $5.44B🚀🔥
3. $OGN #OGN $717.87M🚀🔥
4. $DYDX #dYdX $745.63M🚀🔥
5. $AAVE #Aave $2.58B🔥

Short Term the market is Weak

visit https://t.co/zqSbebSykh","['Alts', 'GMT', 'Zilliqa', 'OGN', 'dYdX', 'Aave']"
12329,2022-03-30 15:05:00+00:00,"↓ Aave Deposit APY for USDC on Polygon is 2.2%. It was previously 2.21%. The fastest way to get started with yield generating stablecoin deposits on DeFi. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
12330,2022-03-30 15:01:39+00:00,The V3 upgrade has introduced several features to make #Aave more lucrative for lenders and borrowers https://t.co/Lh0e42coPR #DeFi #Definews #crypto #CryptoNews,"['Aave', 'DeFi', 'Definews', 'crypto', 'CryptoNews']"
12331,2022-03-30 15:00:10+00:00,"#AAVE $AAVE #KUCOIN:AAVEUSDT 1h

1648652402708: Short Entry: Elliot Wave Trend Down Open
Bearish Impulse Wave 1

📉 Sell #Short @ 223.239

|.|..||...|||

(c) FW Strategy v6.0.16 (4-1-2022)
https://t.co/7LTXPNwEEV
https://t.co/dHUF3niDaM","['AAVE', 'KUCOIN', 'Short']"
12332,2022-03-30 15:00:01+00:00,"[CryptoWaves 🔴 OVERBOUGHT Alerts]

🔴 #C98 ($1.80) - ⚡️ RSI: 68.0, 24h 📈: 🔼6.4%
🔴 #TRX ($0.07) - ⚡️ RSI: 68.1, 24h 📈: 🔼3.4%
🔴 #AAVE ($224.34) - ⚡️ RSI: 69.7, 24h 📈: 🔼8.4%

#cryptoalerts","['C98', 'TRX', 'AAVE', 'cryptoalerts']"
12333,2022-03-30 14:59:57+00:00,"$AAVE 45% Profit so far Since Breakout..!!🚀🙌🔥

#AAVE #Bullish #crypto #altcoin https://t.co/ZVjUBRmiUe","['AAVE', 'Bullish', 'crypto', 'altcoin']"
12334,2022-03-30 14:46:14+00:00,#AAVE $AAVE soared by 7.32% and reached $223.55🚀🌔 https://t.co/Yj7d9W1Oe5,['AAVE']
12335,2022-03-30 14:33:42+00:00,"Can #AAVE's breakout over this crucial resistance trigger a further rally

https://t.co/tnLwq89ouj",['AAVE']
12336,2022-03-30 14:30:02+00:00,"#AAVE/USDT is killing it Today🔥

+40% profited💰 https://t.co/QAgiOVQRKW",['AAVE']
12337,2022-03-30 14:18:57+00:00,"Update:
As expected, breakout occurred yesterday in relatively high. Today #AAVE find local resistance at 26.60% Fib lvl. After a breakout, a correction - test of the previous resistance lvl - is the most possible scenario. So, A ‘normal’ support is near $215 or $192.81. https://t.co/b4PB4q0en5",['AAVE']
12338,2022-03-30 14:16:42+00:00,"💎 #Aave’s Token Rockets 97% Since Upgrade as V3 Strengthens DeFi Capabilities
 
The moves came on the back of Aave’s V3 upgrade that went live on March 16, 2022. $AAVE exchanged hands at $122 at the time, data shows.

https://t.co/PN6jrzAnQF",['Aave']
12339,2022-03-30 14:03:04+00:00,"Strongest Movers in #USDT
 1 #Zilliqa $zil 🚀
 2 #VeChain $vet 
 3 #Aave $aave 
 4 #Compound $comp 

#BTC #ETH #SOL #KDA","['USDT', 'Zilliqa', 'VeChain', 'Aave', 'Compound', 'BTC', 'ETH', 'SOL', 'KDA']"
12340,2022-03-30 14:00:06+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#AAVE +10.23% | Price : 226.52$
#VET +13.33% | Price : 0.083$
#ZIL +55.08% | Price : 0.156$
#GMT +90.81% | Price : 2.191$","['AAVE', 'VET', 'ZIL', 'GMT']"
12341,2022-03-30 13:49:39+00:00,"Top 10 Coins by AltRank™ over the last 24 hrs on #LunarCrush!

$zil #zilliqa
$vet #vechainthor
$aave #aave
$blok2 #bloktopia
$sfp #safepalio
$waves #waves
$dusk #dusknetwork
$comp #compound
$chz #chiliz
$bake #bakerytoken

https://t.co/7IHBr4jAj6","['LunarCrush', 'zilliqa', 'vechainthor', 'aave', 'bloktopia', 'safepalio', 'waves', 'dusknetwork', 'compound', 'chiliz', 'bakerytoken']"
12342,2022-03-30 13:45:49+00:00,"#Crypto #AAVE - The Aave price is currently $226.86 with a 24-hour trading volume of $2.78B across 84 exchanges. The AAVE price is up 10.49% in the last 24 hours. The Aave price prediction sentiment is currently bullish.
https://t.co/iZ2df1navx","['Crypto', 'AAVE']"
12343,2022-03-30 13:40:40+00:00,"#AAVE after reaching my bullish pennant target we could have a correction. 
According to the Fibonacci retracement, we should pay attention to the 0,618 level. This is an interesting fibo level + we have a strong support a this price as you can see on my chart 💪 https://t.co/LFufcsWZWA",['AAVE']
12344,2022-03-30 13:34:10+00:00,"Aave’s native token has surged nearly 97% and strengthened DeFi capabilities since its V3 upgrade earlier this month.
#Aave #Token #DeFi #V3 #Crypto #CryptoNews","['Aave', 'Token', 'DeFi', 'V3', 'Crypto', 'CryptoNews']"
12345,2022-03-30 13:33:22+00:00,"CHOOSE YOUR TEAM 👕📈
Welcome to the league #AAVE 👻
Only 24 AAVE NFT/player.

#NFTcommunity #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #DAO #AstonVilla #PremierLeague https://t.co/0KET2xXa0K","['AAVE', 'NFTcommunity', 'crypto', 'NFT', 'NFTGame', 'Football', 'SolanaNFT', 'Metaverse', 'DAO', 'AstonVilla', 'PremierLeague']"
12346,2022-03-30 13:30:00+00:00,"⬇️ Top losers of the last hour (Out of Top 100) 📉

🔴 #AAVE $228.3762 📉 -2.3332757% 
🔴 #HOT $0.0065 📉 -1.88907747% 
🔴 #NEO $28.4978 📉 -1.75733578% 
🔴 #CHZ $0.3158 📉 -1.60263249% 
🔴 #ROSE $0.2899 📉 -1.58136703%

Trade #crypto on Binance https://t.co/YF3WzpbYc1","['AAVE', 'HOT', 'NEO', 'CHZ', 'ROSE', 'crypto']"
12347,2022-03-30 13:28:03+00:00,#Aave Token Rockets 97% Since Upgrade as #V3 Strengthens #DeFi Capabilities https://t.co/iGka2owMPX,"['Aave', 'V3', 'DeFi']"
12348,2022-03-30 13:27:50+00:00,WOW #AAVE  ♥️ Aave’s Token Rockets 97% Since Upgrade as V3 Strengthens DeFi Capabilities https://t.co/QeN2BXZBnL via @coindesk,['AAVE']
12349,2022-03-30 13:22:35+00:00,"$AAVE
🔻 Decreased 3.57% in 5.8 hour(s)
💵 Price - 228.10000000 USDT
⏱️ [30 Mar] - 13:22:34 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
12350,2022-03-30 13:06:15+00:00,"Top Daily #PriceMovers:

📈UP:
#GMT: +73.6%
@zilliqa(#ZIL): +54.1%
#AAVE: +16.7%
@vechainofficial(#VET): +14%
#COMP: +11.9%
@QtumOfficial(#QTUM): +7.4%
@Chiliz(#CHZ): +5%

📉DOWN:
#GNO: -9.1%
#AXS: -6.5%
#CVX: -4.6%
#KDA: -4.5%
#AR: -4.3%
#GALA: -3.6%

#SCN1 #SmartLiquidity https://t.co/X6VRaElzM5","['PriceMovers', 'GMT', 'ZIL', 'AAVE', 'VET', 'COMP', 'QTUM', 'CHZ', 'GNO', 'AXS', 'CVX', 'KDA', 'AR', 'GALA', 'SCN1', 'SmartLiquidity']"
12351,2022-03-30 13:05:05+00:00,"#Aave may break out
$AAVE | USD pair",['Aave']
12352,2022-03-30 13:00:33+00:00,What’s the best platform to borrow crypto apart from Aave ?? Drop suggestions pls #Crypto #Aave #borrow #DeFi,"['Crypto', 'Aave', 'borrow', 'DeFi']"
12353,2022-03-30 13:00:22+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#VET +14.11% | Price : 0.085$
#AAVE +16.78% | Price : 235.1$
#ZIL +54.07% | Price : 0.156$
#GMT +73.38% | Price : 1.987$","['VET', 'AAVE', 'ZIL', 'GMT']"
12354,2022-03-30 12:54:23+00:00,"#bal $bal 

-%18 ı take TP here
- and put entry to SL
-Thanks for everyone ! :) 

#Bitcoin #BTC #binance #DeFi #AAVE #ETH #LUNA https://t.co/Ze5O2jilY4","['bal', 'Bitcoin', 'BTC', 'binance', 'DeFi', 'AAVE', 'ETH', 'LUNA']"
12355,2022-03-30 12:45:10+00:00,"#Crypto #AAVE - The Aave price is currently $235.42 with a 24-hour trading volume of $3.42B across 84 exchanges. The AAVE price is up 24.31% in the last 24 hours. The Aave price prediction sentiment is currently bullish.
https://t.co/iZ2df1navx","['Crypto', 'AAVE']"
12356,2022-03-30 12:39:03+00:00,"#AAVE has the best UI in the game. I actually look forward to using it daily. 

This level of incredible design &amp; ease of use is imperative when creating the next generation social media @LensProtocol.

@AaveAave is the future of France frenz $AAVE 👻",['AAVE']
12357,2022-03-30 12:30:28+00:00,"🚨🚨🚨🚨🚨 #Crypto Price Alert!! 🚨🚨🚨🚨🚨 

$AAVE has decreased by -1.4603% in the past hour 😧😧 

SELL(like)? HODL(Retweet)? 💎💎🙌 #AAVE","['Crypto', 'AAVE']"
12358,2022-03-30 12:30:00+00:00,"⬇️ Top losers of the last hour (Out of Top 100) 📉

🔴 #ZIL $0.1541 📉 -2.43184262% 
🔴 #APE $14.3072 📉 -1.6044079% 
🔴 #YFI $23766.8343 📉 -1.50061433% 
🔴 #AAVE $233.8322 📉 -1.37910479% 
🔴 #RUNE $12.1382 📉 -1.31812965%

Trade #crypto on FTX https://t.co/mYiDBXeBmw","['ZIL', 'APE', 'YFI', 'AAVE', 'RUNE', 'crypto']"
12359,2022-03-30 12:21:15+00:00,"Market Update

#IndiaWantsCrypto 

#ZIL #VOXEL #DUSK #AAVE #DAR #ASTR #GNO #GTO #SLP #ALPINE https://t.co/qXxahfbBTy","['IndiaWantsCrypto', 'ZIL', 'VOXEL', 'DUSK', 'AAVE', 'DAR', 'ASTR', 'GNO', 'GTO', 'SLP', 'ALPINE']"
12360,2022-03-30 12:20:28+00:00,"Aaves token has surged over 80% #defi #AAVE 
https://t.co/CuJ1xoCBJK","['defi', 'AAVE']"
12361,2022-03-30 12:10:59+00:00,#AAVE nothing beats a healthy 27% profit @AaveAave,['AAVE']
12362,2022-03-30 12:10:18+00:00,"Paper trade!

#AAVE #aaveusdt #Bitcoin https://t.co/ttSljTPhKm","['AAVE', 'aaveusdt', 'Bitcoin']"
12363,2022-03-30 12:03:04+00:00,"Strongest Movers in #USDT
 1 #Zilliqa $zil 🚀
 2 #Aave $aave 🔥
 3 #VeChain $vet 
 4 #Chiliz $chz 

Strengthening #alts
 1 #VeChain $vet 🔥
 2 #Zilliqa $zil 
 3 #Compound $comp 
 4 #Ape $ape 

out of Top coins

#Crypto #Alts","['USDT', 'Zilliqa', 'Aave', 'VeChain', 'Chiliz', 'alts', 'VeChain', 'Zilliqa', 'Compound', 'Ape', 'Crypto', 'Alts']"
12364,2022-03-30 12:00:08+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#VET +14.86% | Price : 0.086$
#AAVE +28.88% | Price : 235.0$
#ZIL +53.4% | Price : 0.16$
#GMT +77.81% | Price : 2.04$","['VET', 'AAVE', 'ZIL', 'GMT']"
12365,2022-03-30 11:50:30+00:00,"$AAVE 150 to 235 till now. 
A simple X10 leverage would’ve given you 500%+ returns. 🥂🥂

Now, if it retraces a little but at lower levels for targets of 269, 313+ 

#BTC #AAVE #CryptoSignals https://t.co/dwHQ1dD77l","['BTC', 'AAVE', 'CryptoSignals']"
12366,2022-03-30 11:50:06+00:00,"Currently most Cryptos are Ranging
These Alts are looking stronger

$GMT #GreenMetaverse🔥
$VET #VeChain🚀🔥
$AAVE #Aave🔥
$CHZ #Chiliz🚀🔥
$COMP #Compound🔥

Watch what ETH does","['GreenMetaverse', 'VeChain', 'Aave', 'Chiliz', 'Compound']"
12367,2022-03-30 11:45:10+00:00,"#Crypto #AAVE - The Aave price is currently $236.86 with a 24-hour trading volume of $3.49B across 84 exchanges. The AAVE price is up 30.53% in the last 24 hours. The Aave price prediction sentiment is currently bullish.
https://t.co/iZ2df1navx","['Crypto', 'AAVE']"
12368,2022-03-30 11:40:05+00:00,"This was awesome ""come-back"" lol :)

Aave is doing aave things and showing the path in many ways!

#DeFi #Aave","['DeFi', 'Aave']"
12369,2022-03-30 11:31:06+00:00,"#Altcoins
Top Gainers
[Last 24 hrs]

1. $ZIL #Zilliqa 48.22%🚀🔥
2. $AAVE #Aave 29.98%🔥
3. $CHZ #Chiliz 16.52%

Biggest losers
[BTD]
1. $AXS #AxieInfinity -5.42%
2. $OKB #OKB -3.52%
3. $LRC #Loopring -3.48%

Worth researching more","['Altcoins', 'Zilliqa', 'Aave', 'Chiliz', 'AxieInfinity', 'OKB', 'Loopring']"
12370,2022-03-30 11:30:10+00:00,"$AAVE #Aave has potential🚀

Share",['Aave']
12371,2022-03-30 11:20:32+00:00,"AAVE update 30/03/22
#AAVE #cryptocurrency #คริปโต https://t.co/xPKGnl3hAT","['AAVE', 'cryptocurrency', 'คริปโต']"
12372,2022-03-30 11:15:05+00:00,"#Altcoins showing strength
[Med-High time frame Targets]

1. $GMT #GreenMetaverse =&gt; $2.40🔥
2. $AAVE #Aave =&gt; $325.32🔥
3. $THETA #Theta =&gt; $6.55🔥
4. $VET #VeChain =&gt; $0.22🚀🔥
5. $CHZ #Chiliz =&gt; $0.83🚀🔥

LT bags:
#BTC #ETH #DOT #BNB #LINK","['Altcoins', 'GreenMetaverse', 'Aave', 'Theta', 'VeChain', 'Chiliz', 'BTC', 'ETH', 'DOT', 'BNB', 'LINK']"
12373,2022-03-30 11:13:04+00:00,"Strongest Movers in #BTC pair
 1 #Zilliqa $zil 🚀
 2 #Aave $aave 🚀
 3 #SKALE $skl 
 4 #Chiliz $chz 

#altcoins Bullish in BTC
 1 #Telcoin $tel 🔥
 2 #ThetaNetwork $theta 🔥
 3 #Ape $ape 
 4 #SXP $sxp 

(excluding low caps)
Do not FOMO","['BTC', 'Zilliqa', 'Aave', 'SKALE', 'Chiliz', 'altcoins', 'Telcoin', 'ThetaNetwork', 'Ape', 'SXP']"
12374,2022-03-30 11:12:25+00:00,"Flash loans are common in #DeFi. People use various crypto assets to provide liquidity to lending DeFi platforms like #AAVE.
 But did you know, your #nft can be put down as collateral as well. https://t.co/FNykDLIr2U","['DeFi', 'AAVE', 'nft']"
12375,2022-03-30 11:10:39+00:00,"#aaveusdt ! the start!

#aaveusd #AAVE #aave #alts #altcoins #altcoin #Crypto #cryptocurrency #cryptotrading 

 https://t.co/lqVK7eEPsX","['aaveusdt', 'aaveusd', 'AAVE', 'aave', 'alts', 'altcoins', 'altcoin', 'Crypto', 'cryptocurrency', 'cryptotrading']"
12376,2022-03-30 11:08:48+00:00,"Aave 1-week Galaxy Score™ is down to 65
https://t.co/5vEKhQ5FQN
$aave #aave",['aave']
12377,2022-03-30 11:06:04+00:00,"#Alts with Significant
Relative Volume
[Vol proceeds price]

1. $GMT #GMT $3.68B🚀🔥
2. $ZIL #Zilliqa $4.52B🚀🔥
3. $OGN #OGN $641.93M🚀🔥
4. $AAVE #Aave $3.43B🚀🔥
5. $SUSHI #Sushi $845.32M🚀🔥

Worth researching more","['Alts', 'GMT', 'Zilliqa', 'OGN', 'Aave', 'Sushi']"
12378,2022-03-30 11:03:04+00:00,"Strongest Movers in #USDT
 1 #Zilliqa $zil 🚀
 2 #Aave $aave 🚀
 3 #Chiliz $chz 
 4 #VeChain $vet 

Strengthening #alts
 1 #SXP $sxp 🔥
 2 #FraxShare $fxs 
 3 #ThetaNetwork $theta 
 4 #TRON $trx 

out of Top coins

Visit website for more info","['USDT', 'Zilliqa', 'Aave', 'Chiliz', 'VeChain', 'alts', 'SXP', 'FraxShare', 'ThetaNetwork', 'TRON']"
12379,2022-03-30 11:00:24+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#CHZ +15.34% | Price : 0.315$
#AAVE +30.23% | Price : 236.42$
#ZIL +50.23% | Price : 0.153$
#GMT +79.65% | Price : 1.947$","['CHZ', 'AAVE', 'ZIL', 'GMT']"
12380,2022-03-30 11:00:15+00:00,"#AAVE $AAVE #KUCOIN:AAVEUSDT 1h

1648638009649: Long Entry: Elliot Wave Trend Up Open
Bullish Corrective Wave D

📈 Buy #Long @ 236.543

|.|..||...|||

(c) FW Strategy v6.0.16 (4-1-2022)
https://t.co/7LTXPNwEEV
https://t.co/dHUF3niDaM","['AAVE', 'KUCOIN', 'Long']"
12381,2022-03-30 11:00:13+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#CHZ +15.4% | Price : 0.316$
#AAVE +30.26% | Price : 236.46$
#ZIL +50.05% | Price : 0.153$
#GMT +79.7% | Price : 1.945$","['CHZ', 'AAVE', 'ZIL', 'GMT']"
12382,2022-03-30 10:47:36+00:00,"#aave is so insane today 
#DeFi #Loans #lends #ethereum #cryptocurrencies","['aave', 'DeFi', 'Loans', 'lends', 'ethereum', 'cryptocurrencies']"
12383,2022-03-30 10:46:38+00:00,DeFi Blue Chip Aave Mounts 30% Rise #AAVE  https://t.co/nNLChc8hyD,['AAVE']
12384,2022-03-30 10:46:37+00:00,"$AAVE gains 🔥📈30% in 24h!

@AaveAave is a #DeFi lending protocol – its governance token #AAVE has surged 95% since the March 16 V3 upgrade that introduced reduced transaction fees among other enhancements.

https://t.co/93lv8ghHzu https://t.co/uyMHDDWbzs","['DeFi', 'AAVE']"
12385,2022-03-30 10:45:10+00:00,"#Crypto #AAVE - The Aave price is currently $237.77 with a 24-hour trading volume of $3.44B across 84 exchanges. The AAVE price is up 31.29% in the last 24 hours. The Aave price prediction sentiment is currently bullish.
https://t.co/iZ2df1navx","['Crypto', 'AAVE']"
12386,2022-03-30 10:43:43+00:00,"#AAVE – #DeFi Governance #Token Rises 30% In The Last 24hrs #crypto #cryptocurrency 

https://t.co/pnDMLAAgUH","['AAVE', 'DeFi', 'Token', 'crypto', 'cryptocurrency']"
12387,2022-03-30 10:40:42+00:00,"scott's vip, [3/30/2022 6:39 AM]
[Forwarded from Crypto Lab VIP Archive]
https://t.co/oNHPtGFNyq  #Aave/usd i would take profit and look for shorts covered very well last night in the bubble lounge #motherofdefi short it to the ground but beware of the wick","['Aave', 'motherofdefi']"
12388,2022-03-30 10:33:51+00:00,"💣 #ZIL and 12 Others,  🟢 10 🔴 3

🇰🇷 196.21억원
🇺🇸 $16,789,504
🇯🇵 ¥1,844,131,456
🇪🇺 €14,210,282
🇨🇳 108,388,436元

🎉Upflow volume Now, Upbit(Korea)
#ZIL #AAVE #STX #MED #GAS #XEM #T #ALGO #POLY #XTZ https://t.co/BBTdZFRoDn","['ZIL', 'ZIL', 'AAVE', 'STX', 'MED', 'GAS', 'XEM', 'T', 'ALGO', 'POLY', 'XTZ']"
